experiment_domain,trial_id,repetition,random_seed,injected_failure_type,injected_severity,expected_root_cause,failure_detected,detected_failure_category,detection_correct,predicted_root_cause,classification_correct,classification_confidence,remediation_action,remediation_executed,human_approval_required,cycle_status,recovery_verified,input_record_count,output_record_count,quarantined_record_count,runtime_milliseconds,original_size_bytes,observed_size_bytes,regenerated_size_bytes,checksum_restored
dataframe,source_failure-high-r026-s12068,26,12068,source_failure,high,source_failure,True,source_failure,True,source_failure,True,1.0,retry_with_exponential_backoff,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,6.1785,,,,
dataframe,source_failure-high-r027-s12069,27,12069,source_failure,high,source_failure,True,source_failure,True,source_failure,True,1.0,retry_with_exponential_backoff,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,6.3087,,,,
dataframe,source_failure-high-r028-s12070,28,12070,source_failure,high,source_failure,True,source_failure,True,source_failure,True,1.0,retry_with_exponential_backoff,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,5.8268,,,,
dataframe,source_failure-high-r029-s12071,29,12071,source_failure,high,source_failure,True,source_failure,True,source_failure,True,1.0,retry_with_exponential_backoff,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,5.8879,,,,
dataframe,source_failure-high-r030-s12072,30,12072,source_failure,high,source_failure,True,source_failure,True,source_failure,True,1.0,retry_with_exponential_backoff,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,6.2072,,,,
dataframe,schema_drift-low-r001-s20043,1,20043,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.8772,,,,
dataframe,schema_drift-low-r002-s20044,2,20044,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.8057,,,,
dataframe,schema_drift-low-r003-s20045,3,20045,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.407,,,,
dataframe,schema_drift-low-r004-s20046,4,20046,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4715,,,,
dataframe,schema_drift-low-r005-s20047,5,20047,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.438,,,,
dataframe,schema_drift-low-r006-s20048,6,20048,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4866,,,,
dataframe,schema_drift-low-r007-s20049,7,20049,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4075,,,,
dataframe,schema_drift-low-r008-s20050,8,20050,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4786,,,,
dataframe,schema_drift-low-r009-s20051,9,20051,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4047,,,,
dataframe,schema_drift-low-r010-s20052,10,20052,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.47,,,,
dataframe,schema_drift-low-r011-s20053,11,20053,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.386,,,,
dataframe,schema_drift-low-r012-s20054,12,20054,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3182,,,,
dataframe,schema_drift-low-r013-s20055,13,20055,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.6975,,,,
dataframe,schema_drift-low-r014-s20056,14,20056,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4501,,,,
dataframe,schema_drift-low-r015-s20057,15,20057,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.365,,,,
dataframe,schema_drift-low-r016-s20058,16,20058,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3344,,,,
dataframe,schema_drift-low-r017-s20059,17,20059,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3901,,,,
dataframe,schema_drift-low-r018-s20060,18,20060,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2801,,,,
dataframe,schema_drift-low-r019-s20061,19,20061,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.6937,,,,
dataframe,schema_drift-low-r020-s20062,20,20062,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3714,,,,
dataframe,schema_drift-low-r021-s20063,21,20063,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3642,,,,
dataframe,schema_drift-low-r022-s20064,22,20064,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2661,,,,
dataframe,schema_drift-low-r023-s20065,23,20065,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4534,,,,
dataframe,schema_drift-low-r024-s20066,24,20066,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.328,,,,
dataframe,schema_drift-low-r025-s20067,25,20067,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3529,,,,
dataframe,schema_drift-low-r026-s20068,26,20068,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.5234,,,,
dataframe,schema_drift-low-r027-s20069,27,20069,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.5837,,,,
dataframe,schema_drift-low-r028-s20070,28,20070,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3386,,,,
dataframe,schema_drift-low-r029-s20071,29,20071,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.5773,,,,
dataframe,schema_drift-low-r030-s20072,30,20072,schema_drift,low,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3279,,,,
dataframe,schema_drift-medium-r001-s21043,1,21043,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.4565,,,,
dataframe,schema_drift-medium-r002-s21044,2,21044,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.6269,,,,
dataframe,schema_drift-medium-r003-s21045,3,21045,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.5224,,,,
dataframe,schema_drift-medium-r004-s21046,4,21046,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3767,,,,
dataframe,schema_drift-medium-r005-s21047,5,21047,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3689,,,,
dataframe,schema_drift-medium-r006-s21048,6,21048,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1967,,,,
dataframe,schema_drift-medium-r007-s21049,7,21049,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1505,,,,
dataframe,schema_drift-medium-r008-s21050,8,21050,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.7424,,,,
dataframe,schema_drift-medium-r009-s21051,9,21051,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.198,,,,
dataframe,schema_drift-medium-r010-s21052,10,21052,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,7.0084,,,,
dataframe,schema_drift-medium-r011-s21053,11,21053,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2078,,,,
dataframe,schema_drift-medium-r012-s21054,12,21054,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.621,,,,
dataframe,schema_drift-medium-r013-s21055,13,21055,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3083,,,,
dataframe,schema_drift-medium-r014-s21056,14,21056,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3368,,,,
dataframe,schema_drift-medium-r015-s21057,15,21057,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.183,,,,
dataframe,schema_drift-medium-r016-s21058,16,21058,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3933,,,,
dataframe,schema_drift-medium-r017-s21059,17,21059,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1959,,,,
dataframe,schema_drift-medium-r018-s21060,18,21060,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2498,,,,
dataframe,schema_drift-medium-r019-s21061,19,21061,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.199,,,,
dataframe,schema_drift-medium-r020-s21062,20,21062,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2226,,,,
dataframe,schema_drift-medium-r021-s21063,21,21063,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2584,,,,
dataframe,schema_drift-medium-r022-s21064,22,21064,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1844,,,,
dataframe,schema_drift-medium-r023-s21065,23,21065,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2976,,,,
dataframe,schema_drift-medium-r024-s21066,24,21066,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2109,,,,
dataframe,schema_drift-medium-r025-s21067,25,21067,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.3318,,,,
dataframe,schema_drift-medium-r026-s21068,26,21068,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1444,,,,
dataframe,schema_drift-medium-r027-s21069,27,21069,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.223,,,,
dataframe,schema_drift-medium-r028-s21070,28,21070,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1755,,,,
dataframe,schema_drift-medium-r029-s21071,29,21071,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.7709,,,,
dataframe,schema_drift-medium-r030-s21072,30,21072,schema_drift,medium,schema_drift,True,schema_drift,True,schema_drift,True,0.95,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2639,,,,
dataframe,schema_drift-high-r001-s22043,1,22043,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2616,,,,
dataframe,schema_drift-high-r002-s22044,2,22044,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1471,,,,
dataframe,schema_drift-high-r003-s22045,3,22045,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,7.637,,,,
dataframe,schema_drift-high-r004-s22046,4,22046,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.14,,,,
dataframe,schema_drift-high-r005-s22047,5,22047,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,5.9858,,,,
dataframe,schema_drift-high-r006-s22048,6,22048,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1541,,,,
dataframe,schema_drift-high-r007-s22049,7,22049,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,5.9752,,,,
dataframe,schema_drift-high-r008-s22050,8,22050,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.0278,,,,
dataframe,schema_drift-high-r009-s22051,9,22051,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1331,,,,
dataframe,schema_drift-high-r010-s22052,10,22052,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,5.9594,,,,
dataframe,schema_drift-high-r011-s22053,11,22053,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.1216,,,,
dataframe,schema_drift-high-r012-s22054,12,22054,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,5.9971,,,,
dataframe,schema_drift-high-r013-s22055,13,22055,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2295,,,,
dataframe,schema_drift-high-r014-s22056,14,22056,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.2747,,,,
dataframe,schema_drift-high-r015-s22057,15,22057,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.0946,,,,
dataframe,schema_drift-high-r016-s22058,16,22058,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.6743,,,,
dataframe,schema_drift-high-r017-s22059,17,22059,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.9994,,,,
dataframe,schema_drift-high-r018-s22060,18,22060,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,7.0465,,,,
dataframe,schema_drift-high-r019-s22061,19,22061,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.5959,,,,
dataframe,schema_drift-high-r020-s22062,20,22062,schema_drift,high,schema_drift,True,schema_drift,True,schema_drift,True,1.0,quarantine_and_alert,False,True,awaiting_human_approval,False,10000.0,10000.0,0.0,6.5296,,,,
